Dates,EURUSD,EURGBP,EURJPY,EURCHF,EURSEK,EURDKK,EURAUD,EURCAD,USDGBP,USDJPY,USDCHF,USDSEK,USDDKK,USDAUD,USDCAD,GBPUSD,GBPJPY,GBPCHF,GBPSEK,GBPDKK,GBPAUD,GBPCAD,JPYUSD,JPYGBP,JPYCHF,JPYSEK,JPYDKK,JPYAUD,JPYCAD,SEKUSD,SEKGBP,SEKJPY,SEKCHF,SEKDKK,SEKAUD,SEKCAD,DKKUSD,DKKGBP,DKKJPY,DKKCHF,DKKSEK,DKKAUD,DKKCAD,AUDUSD,AUDGBP,AUDJPY,AUDCHF,AUDSEK,AUDDKK,AUDCAD,CADUSD,CADGBP,CADJPY,CADCHF,CADSEK,CADDKK,CADAUD
2006-03-07,1.1885505,0.68494505,139.98747,1.5604478,9.463001,7.4591055,1.6176255,1.3642777,0.576286,117.78,1.3129,7.9618,6.2758,1.361007,1.14785,1.7352494,204.37767,2.2782087,13.815709,10.890079,2.3616865,1.991806,0.008490406,0.004892902,0.011147054,0.06759892,0.05328409,0.011555502,0.009745712,0.12559974,0.07238138,14.793138,0.1648999,0.7882389,0.17094213,0.14416967,0.15934223,0.0918267,18.767328,0.2092004,1.268651,0.21686588,0.18290098,0.7347501,0.4234262,86.538864,0.9646534,5.849933,4.611145,0.8433829,0.87119395,0.5020569,102.60922,1.1437905,6.936272,5.467439,1.185701
2006-03-08,1.1919506,0.6868651,140.48924,1.5604421,9.459498,7.458988,1.6242424,1.3760474,0.576253,117.865,1.30915,7.93615,6.2578,1.362676,1.15445,1.7353489,204.5369,2.271832,13.77199,10.859467,2.3647184,2.0033736,0.008484283,0.004889094,0.0111072,0.06733254,0.05309295,0.01156133,0.009794681,0.12600568,0.07261115,14.851659,0.16496034,0.78851837,0.17170492,0.14546727,0.15980056,0.09208555,18.834892,0.2092029,1.2682012,0.21775639,0.18448177,0.7338501,0.42288333,86.49524,0.9607199,5.8239446,4.5922875,0.8471933,0.8662133,0.49915802,102.09623,1.1340032,6.8743987,5.42059,1.1803682
2006-03-09,1.1921495,0.6862275,140.20274,1.565173,9.41369,7.459637,1.6207595,1.3825954,0.575622,117.605,1.3129,7.8964,6.2573,1.359527,1.15975,1.7372512,204.30943,2.280837,13.71803,10.8705015,2.3618398,2.014777,0.008503039,0.004894537,0.01116364,0.0671434,0.053206068,0.011560111,0.009861399,0.12663999,0.07289677,14.8934965,0.16626564,0.7924244,0.17217049,0.14687073,0.15981334,0.09199208,18.79485,0.20981893,1.2619501,0.21727055,0.18534352,0.7355499,0.42339873,86.50435,0.9657035,5.8081965,4.6025567,0.853054,0.8622548,0.49633285,101.40548,1.1320543,6.8087087,5.3953867,1.1722586
2006-03-10,1.1881,0.68837446,141.50865,1.5687672,9.373218,7.460258,1.6260859,1.3805127,0.579391,119.105,1.3204,7.88925,6.27915,1.368644,1.16195,1.7259501,205.56929,2.2789445,13.616451,10.8375,2.3622112,2.0054677,0.008395953,0.00486454,0.011086017,0.06623777,0.052719448,0.011491071,0.009755678,0.12675476,0.07344057,15.097126,0.16736698,0.79591215,0.17348215,0.14728269,0.15925722,0.0922722,18.968332,0.21028323,1.25642,0.21796644,0.18504892,0.7306502,0.42333215,87.02409,0.9647505,5.7642817,4.587862,0.848979,0.8606222,0.49863678,102.50441,1.1363655,6.789664,5.403976,1.1778854
2006-03-13,1.1926498,0.6897714,142.11018,1.5694675,9.3917,7.4603825,1.6291919,1.3863958,0.578352,119.155,1.31595,7.87465,6.2553,1.366027,1.16245,1.7290509,206.02505,2.2753446,13.61567,10.815732,2.3619301,2.0099351,0.00839243,0.004853779,0.011044019,0.06608745,0.052497167,0.011464286,0.00975578,0.12698977,0.07344478,15.131466,0.16711219,0.7943591,0.17347145,0.14761925,0.15986444,0.09245791,19.048647,0.21037361,1.2588766,0.21837914,0.18583441,0.73204994,0.42338252,87.22741,0.9633412,5.764637,4.579192,0.8509714,0.8602521,0.4975285,102.503334,1.1320487,6.774184,5.381135,1.1751276
2006-03-14,1.2018495,0.6886405,141.18727,1.5656494,9.362768,7.461442,1.6330587,1.3889173,0.572984,117.475,1.3027,7.7903,6.2083,1.358788,1.15565,1.7452495,205.02318,2.2735367,13.596017,10.835032,2.3714242,2.0168977,0.008512449,0.004877497,0.011089169,0.06631453,0.05284784,0.011566615,0.009837412,0.12836476,0.07355095,15.07965,0.16722077,0.7969269,0.17442049,0.14834474,0.16107468,0.09229321,18.922249,0.209832,1.2548201,0.21886635,0.18614596,0.73595,0.42168754,86.45573,0.9587221,5.733271,4.5689983,0.85050064,0.8653139,0.495811,101.65275,1.1272445,6.7410545,5.3721285,1.1757782
2006-03-15,1.2034506,0.68971556,141.45358,1.566351,9.377527,7.461574,1.6303602,1.388782,0.573115,117.54,1.30155,7.7922,6.20015,1.354738,1.154,1.7448505,205.08974,2.2710102,13.596225,10.818335,2.3638153,2.0135577,0.008507742,0.004875914,0.011073251,0.06629402,0.052749272,0.01152576,0.009817935,0.12833346,0.07354983,15.084315,0.16703242,0.7956867,0.17385823,0.14809683,0.16128641,0.09243566,18.957605,0.20992234,1.256776,0.21850084,0.18612453,0.7381501,0.4230449,86.76217,0.9607393,5.7518134,4.5766416,0.8518253,0.8665511,0.49663344,101.854416,1.1278596,6.7523394,5.372747,1.1739497
2006-03-16,1.2154493,0.69272107,142.3352,1.5714544,9.357501,7.4613395,1.6554749,1.4008662,0.56993,117.105,1.2929,7.6988,6.13875,1.362027,1.15255,1.7546014,205.4726,2.268524,13.508325,10.771059,2.3898146,2.0222657,0.008539345,0.004866829,0.011040519,0.06574271,0.052420907,0.011630819,0.009842022,0.12989037,0.07402842,15.210812,0.16793525,0.7973645,0.1769142,0.14970514,0.16289961,0.09284138,19.07636,0.21061291,1.2541316,0.22187369,0.18774995,0.7341998,0.41844252,85.97847,0.94924694,5.6524577,4.507069,0.846202,0.8676413,0.49449483,101.60514,1.1217735,6.679797,5.3262334,1.181751
2006-03-17,1.2171506,0.694186,141.35379,1.5731671,9.340779,7.4621673,1.6729442,1.4104949,0.570337,116.135,1.2925,7.6743,6.13085,1.374476,1.15885,1.7533493,203.62523,2.266204,13.455729,10.749521,2.4099364,2.0318687,0.008610669,0.004910983,0.011129289,0.06608085,0.052790716,0.011835157,0.009978473,0.13030504,0.07431778,15.132976,0.16841926,0.79888064,0.17910114,0.15100399,0.16310953,0.0930274,18.942724,0.21081907,1.2517514,0.22419012,0.18901947,0.72755,0.4149487,84.494026,0.9403584,5.5834374,4.4605,0.8431213,0.86292446,0.49215776,100.21574,1.1153299,6.622341,5.29046,1.1860689
2006-03-20,1.2173506,0.6934699,141.55962,1.57093,9.339514,7.4624805,1.686431,1.4191265,0.569655,116.285,1.29045,7.672,6.1301,1.385329,1.16575,1.7554485,204.13232,2.2653184,13.4678,10.761074,2.4318736,2.0464141,0.008599561,0.004898783,0.011097303,0.06597583,0.052716166,0.011913221,0.010024938,0.13034411,0.074251175,15.157065,0.16820255,0.7990224,0.18056947,0.15194865,0.16312948,0.09292752,18.969513,0.21051043,1.2515293,0.225988,0.19016819,0.72185016,0.41120556,83.940346,0.9315115,5.5380344,4.4250135,0.8414968,0.8578168,0.48865965,99.75123,1.1069697,6.5811706,5.2585025,1.1883585
2006-03-21,1.2091503,0.6919907,141.525,1.5744345,9.37025,7.461969,1.6897017,1.409688,0.572295,117.045,1.3021,7.74945,6.17125,1.397429,1.16585,1.7473506,204.51865,2.2752252,13.541006,10.783337,2.4417984,2.0371487,0.008543722,0.00488953,0.01112478,0.06620915,0.052725445,0.011939245,0.009960699,0.12904142,0.07384976,15.103653,0.16802482,0.79634684,0.18032622,0.15044294,0.16204172,0.09273567,18.966173,0.21099451,1.2557343,0.2264418,0.18891636,0.7155999,0.40953425,83.757385,0.9317826,5.5455055,4.416146,0.83428216,0.85774326,0.4908822,100.39456,1.1168674,6.647039,5.293348,1.1986353
2006-03-22,1.2087499,0.6919404,141.24847,1.5746385,9.3699875,7.4615526,1.6805696,1.4092815,0.572443,116.855,1.3027,7.7518,6.17295,1.390337,1.1659,1.7468988,204.13387,2.275685,13.54161,10.783519,2.428778,2.0367093,0.008557614,0.004898747,0.011148004,0.066336915,0.052825723,0.011897967,0.009977322,0.12900229,0.07384646,15.074563,0.16805129,0.7963247,0.17935665,0.15040377,0.16199711,0.09273411,18.930172,0.21103364,1.2557693,0.22523057,0.18887243,0.7192501,0.4117297,84.04797,0.93696713,5.575483,4.4398947,0.8385737,0.8577065,0.49098808,100.227295,1.1173342,6.6487694,5.294579,1.1925011
2006-03-23,1.1983496,0.6907911,141.03975,1.5778071,9.351741,7.4610443,1.678478,1.4002116,0.576452,117.695,1.31665,7.80385,6.2261,1.400658,1.16845,1.7347498,204.17137,2.2840583,13.537727,10.800726,2.4297912,2.0269685,0.008496538,0.004897846,0.011186967,0.066305704,0.052900292,0.011900744,0.009927779,0.12814188,0.07386765,15.081658,0.16871801,0.79782414,0.17948295,0.14972737,0.16061419,0.092586376,18.903488,0.21147268,1.2534091,0.22496556,0.18766965,0.71395016,0.411558,84.028366,0.94002247,5.57156,4.445125,0.83421504,0.85583466,0.49334762,100.72746,1.1268348,6.6788054,5.328512,1.1987317
2006-03-24,1.2013499,0.6901731,141.42291,1.576111,9.37149,7.4611635,1.6909709,1.4023356,0.574498,117.72,1.31195,7.8008,6.21065,1.407559,1.1673,1.74065,204.90933,2.2836459,13.578463,10.810568,2.4500678,2.0318608,0.008494733,0.004880207,0.011144664,0.06626571,0.05275781,0.011956838,0.009915901,0.12819198,0.07364603,15.09076,0.16818146,0.7961555,0.18043777,0.14963849,0.16101374,0.09250207,18.954536,0.21124196,1.2560359,0.22663634,0.18795133,0.71044976,0.40815195,83.63415,0.93207455,5.542076,4.412355,0.829308,0.85667783,0.4921597,100.848114,1.1239184,6.682772,5.320526,1.2058246
2006-03-27,1.2030495,0.688243,140.17331,1.5738294,9.352748,7.4614935,1.7039151,1.40835,0.572082,116.515,1.3082,7.7742,6.20215,1.41633,1.17065,1.7480012,203.66837,2.2867353,13.589311,10.841366,2.4757466,2.0462976,0.008582586,0.004909943,0.01122774,0.06672274,0.053230487,0.012155774,0.010047205,0.1286306,0.073587246,14.987393,0.16827454,0.79778624,0.18218337,0.1505814,0.16123441,0.0922393,18.786226,0.21092686,1.2534685,0.22836113,0.18874906,0.70605016,0.40391856,82.265434,0.9236548,5.488975,4.379029,0.8265376,0.8542263,0.4886875,99.530174,1.1174989,6.640926,5.2980394,1.2098663
2006-03-28,1.2084504,0.6907007,141.16515,1.5714085,9.375218,7.461698,1.7039622,1.4137661,0.571559,116.815,1.30035,7.75805,6.1746,1.410039,1.1699,1.7496006,204.37961,2.275093,13.573489,10.803084,2.467005,2.0468576,0.008560544,0.004892856,0.011131703,0.06641313,0.052857935,0.012070701,0.01001498,0.12889837,0.073673025,15.057263,0.16761298,0.7958959,0.18175171,0.15079819,0.1619538,0.092566155,18.918634,0.21059662,1.2564458,0.22836117,0.18946975,0.70920026,0.4053498,82.84523,0.92220855,5.5020113,4.379028,0.8296933,0.85477394,0.48855376,99.85042,1.1115053,6.631379,5.2778873,1.2052646
2006-03-29,1.1999501,0.6921324,141.74411,1.5739146,9.430468,7.46195,1.7055646,1.4086214,0.576801,118.125,1.31165,7.85905,6.21855,1.421363,1.1739,1.7337002,204.79333,2.2740078,13.625236,10.781101,2.4642172,2.0351906,0.008465609,0.004882971,0.011103916,0.066531636,0.052643813,0.012032703,0.009937778,0.12724185,0.073393226,15.030443,0.16689678,0.7912598,0.18085685,0.14936921,0.16080919,0.0927549,18.995586,0.21092539,1.2638074,0.22856823,0.18877392,0.70355004,0.40580836,83.10685,0.92281145,5.529235,4.375061,0.8258974,0.8518613,0.49135444,100.626114,1.1173439,6.6948204,5.2973423,1.2108041
2006-03-30,1.2141507,0.6954291,142.4138,1.576271,9.409365,7.461988,1.7010871,1.4090825,0.57277,117.295,1.29825,7.74975,6.14585,1.401051,1.16055,1.7459015,204.7855,2.2666166,13.5303,10.730049,2.4460971,2.026206,0.008525513,0.004883158,0.011068247,0.066070594,0.052396525,0.011944679,0.009894284,0.12903641,0.07390819,15.135325,0.16752152,0.7930384,0.1807866,0.14975321,0.16271141,0.09319621,19.085236,0.21124008,1.2609727,0.227967,0.18883473,0.7137499,0.40881452,83.71929,0.9266258,5.531383,4.3866,0.82834244,0.8616604,0.49353325,101.06846,1.1186506,6.677653,5.2956357,1.2072302
2006-03-31,1.2101498,0.69767314,142.78557,1.5814842,9.431544,7.462449,1.6971455,1.4117607,0.576518,117.99,1.30685,7.7937,6.16655,1.402426,1.1666,1.7345512,204.6597,2.2667983,13.518572,10.696197,2.4325798,2.0235274,0.008475294,0.00488616,0.011075938,0.066053905,0.052263327,0.011885974,0.009887278,0.12830876,0.07397231,15.13915,0.1676803,0.7912224,0.17994353,0.149685,0.16216522,0.093491174,19.133875,0.21192561,1.2638671,0.22742473,0.18918195,0.7130501,0.41108623,84.13278,0.93184954,5.557299,4.3970594,0.8318443,0.85719186,0.49418655,101.14007,1.1202211,6.6806965,5.285917,1.2021482
2006-04-03,1.2114502,0.69743794,142.92084,1.5819117,9.4149065,7.4622912,1.6878445,1.4208494,0.575705,117.975,1.3058,7.7716,6.1598,1.393243,1.17285,1.7370007,204.92265,2.2681754,13.499274,10.699577,2.420064,2.0372412,0.008476372,0.00487989,0.011068446,0.06587497,0.052212756,0.011809645,0.009941513,0.12867364,0.07407806,15.180273,0.16802204,0.7926039,0.17927365,0.15091488,0.16234294,0.09346164,19.152407,0.2119874,1.2616643,0.22618315,0.19040391,0.7177499,0.4132122,84.676544,0.9372378,5.578065,4.421196,0.84181297,0.85262394,0.49085987,100.58831,1.1133564,6.626252,5.251993,1.1879123
2006-04-04,1.2261499,0.698502,144.05423,1.5809364,9.382499,7.4632683,1.7020408,1.4290777,0.569671,117.485,1.28935,7.652,6.08675,1.388118,1.1655,1.7553992,206.23308,2.263324,13.432315,10.684676,2.4367013,2.045918,0.008511725,0.004848883,0.010974593,0.06513172,0.05180874,0.011815279,0.009920416,0.1306848,0.074447334,15.353503,0.16849844,0.7954457,0.18140592,0.15231313,0.16429129,0.09359198,19.301764,0.21182898,1.257157,0.2280557,0.19148152,0.72039986,0.41039088,84.63618,0.92884755,5.5125,4.384894,0.8396261,0.8580008,0.48877817,100.80222,1.1062634,6.565422,5.2224364,1.1910064
2006-04-05,1.2269502,0.7014155,144.35683,1.5781034,9.356354,7.4632926,1.6878049,1.4260842,0.571674,117.655,1.2862,7.6257,6.0828,1.37561,1.1623,1.7492487,205.80786,2.249884,13.339246,10.64033,2.406284,2.0331519,0.008499427,0.004858901,0.010931963,0.064814076,0.051700313,0.011691896,0.009878884,0.13113551,0.07496676,15.428748,0.1686665,0.7976711,0.18039131,0.1524188,0.16439797,0.09398204,19.342243,0.21144867,1.2536496,0.22614749,0.19107977,0.7269502,0.41557854,85.52933,0.9350034,5.543504,4.4218926,0.8449342,0.86036307,0.4918472,101.22601,1.106599,6.5608706,5.2334166,1.183524
2006-04-06,1.2230008,0.69808024,143.94719,1.5767537,9.326115,7.4629955,1.6720217,1.4109149,0.570793,117.7,1.28925,7.6256,6.1022,1.367147,1.15365,1.7519487,206.20436,2.2587,13.35966,10.690742,2.3951714,2.0211358,0.008496177,0.004849558,0.010953696,0.064788446,0.051845375,0.011615523,0.009801615,0.13113722,0.074852206,15.434851,0.16906866,0.80022556,0.17928386,0.15128647,0.16387533,0.09353889,19.288126,0.21127626,1.2496476,0.22404166,0.18905477,0.73145026,0.41750666,86.09169,0.94302225,5.577747,4.4634557,0.8438376,0.866814,0.49477136,102.02401,1.11754,6.609977,5.2894726,1.1850622
2006-04-07,1.2113503,0.69569904,142.99385,1.5769359,9.338118,7.4630084,1.6625724,1.3892977,0.574317,118.045,1.3018,7.70885,6.1609,1.372495,1.1469,1.7411988,205.53981,2.2666926,13.42264,10.727352,2.3897867,1.996981,0.008471346,0.004865238,0.011027997,0.06530433,0.052191112,0.01162688,0.009715787,0.12972103,0.07450099,15.312919,0.16887084,0.7991983,0.17804147,0.14877705,0.16231394,0.09321965,19.160349,0.21130028,1.2512538,0.22277507,0.18615787,0.7286001,0.4184474,86.0076,0.9484916,5.6166687,4.4888325,0.8356315,0.8719156,0.5007559,102.92527,1.1350597,6.7214665,5.3717847,1.1966999
2006-04-10,1.21045,0.69430447,143.26282,1.5765506,9.3662815,7.462122,1.6604252,1.3882653,0.573592,118.355,1.30245,7.73785,6.16475,1.371742,1.1469,1.7433995,206.34006,2.2706907,13.490164,10.7476225,2.3914943,1.999505,0.008449157,0.004846369,0.011004604,0.06537831,0.05208694,0.011590064,0.009690339,0.12923487,0.074128084,15.295593,0.16832194,0.79670066,0.1772769,0.14821948,0.16221258,0.09304384,19.198671,0.21127376,1.2551767,0.22251381,0.18604162,0.72900003,0.41814858,86.2808,0.9494861,5.640893,4.494103,0.8360902,0.8719156,0.5001238,103.19557,1.1356264,6.7467523,5.3751416,1.1960433
2006-04-11,1.2127503,0.6941698,143.83826,1.575969,9.329446,7.462356,1.6546159,1.3875684,0.572393,118.605,1.2995,7.6928,6.15325,1.36435,1.14415,1.7470514,207.20903,2.2702932,13.439716,10.750044,2.3835895,1.9988889,0.008431347,0.004826044,0.010956535,0.064860664,0.05188019,0.011503308,0.009646726,0.12999168,0.074406326,15.417664,0.16892418,0.7998713,0.17735414,0.14872998,0.16251574,0.093022875,19.27518,0.21118921,1.2502011,0.22172835,0.1859424,0.7329498,0.41953534,86.93151,0.9524683,5.6384363,4.5100236,0.8386045,0.8740113,0.50027794,103.66211,1.1357776,6.723594,5.3780103,1.1924572
2006-04-12,1.2110496,0.69161344,143.3701,1.5738195,9.336466,7.462427,1.6559093,1.3901638,0.571086,118.385,1.29955,7.7094,6.16195,1.367334,1.1479,1.7510498,207.29803,2.2755768,13.499543,10.789882,2.39427,2.01003,0.008447016,0.004823973,0.010977319,0.06512143,0.052050088,0.011549892,0.009696329,0.12971178,0.07407658,15.355929,0.16856694,0.7992775,0.17735933,0.14889614,0.16228628,0.09267942,19.212261,0.21089914,1.2511299,0.22189955,0.18628842,0.7313502,0.41766384,86.580894,0.95042616,5.6382713,4.506543,0.8395169,0.87115604,0.497505,103.13181,1.1321108,6.7160907,5.36802,1.1911613
2006-04-13,1.2088507,0.6900229,143.14606,1.5716873,9.3187275,7.4626584,1.6656573,1.3932005,0.570809,118.415,1.30015,7.70875,6.17335,1.377885,1.1525,1.7518995,207.45117,2.2777321,13.504954,10.815088,2.4139159,2.0190642,0.008444876,0.004820412,0.010979607,0.06509944,0.052133176,0.011636068,0.00973272,0.12972271,0.074046895,15.361115,0.16865899,0.8008237,0.17874297,0.14950544,0.1619866,0.09246341,19.181644,0.21060689,1.2487142,0.2231989,0.18668957,0.72574997,0.41426462,85.93968,0.94358385,5.594625,4.4803085,0.83642685,0.86767894,0.49527895,102.7462,1.1281128,6.6887197,5.356486,1.1955618
2006-04-14,1.2088507,0.6900229,143.14606,1.5716873,9.3187275,7.4626584,1.6656573,1.3932005,0.570809,118.415,1.30015,7.70875,6.17335,1.377885,1.1525,1.7518995,207.45117,2.2777321,13.504954,10.815088,2.4139159,2.0190642,0.008444876,0.004820412,0.010979607,0.06509944,0.052133176,0.011636068,0.00973272,0.12972271,0.074046895,15.361115,0.16865899,0.8008237,0.17874297,0.14950544,0.1619866,0.09246341,19.181644,0.21060689,1.2487142,0.2231989,0.18668957,0.72574997,0.41426462,85.93968,0.94358385,5.594625,4.4803085,0.83642685,0.86767894,0.49527895,102.7462,1.1281128,6.6887197,5.356486,1.1955618
2006-04-17,1.2280501,0.6926006,144.42484,1.5681586,9.300269,7.462431,1.6630107,1.4048893,0.563984,117.605,1.27695,7.5732,6.07665,1.354188,1.144,1.7731,208.52544,2.2641602,13.428041,10.774508,2.4011106,2.0284264,0.008503039,0.004795578,0.010857957,0.06439522,0.051669996,0.011514714,0.009727477,0.13204457,0.07447102,15.529102,0.16861431,0.80238867,0.17881316,0.15105899,0.16456436,0.09281166,19.353592,0.21014045,1.2462788,0.22285107,0.18826163,0.73844993,0.41647393,86.845406,0.94296366,5.592429,4.487302,0.84478676,0.87412584,0.49299297,102.801575,1.116215,6.61993,5.311757,1.1837307
2006-04-18,1.2282507,0.6909021,144.47299,1.5654669,9.319046,7.4618692,1.6651986,1.4043819,0.562509,117.625,1.27455,7.58725,6.0752,1.355748,1.1434,1.7777493,209.10776,2.2658303,13.488229,10.800182,2.41018,2.0326784,0.008501594,0.004782223,0.010835706,0.06450372,0.051648885,0.011526019,0.009720722,0.13180006,0.074138716,15.502981,0.16798575,0.8007117,0.17868766,0.15070018,0.16460364,0.092591025,19.361502,0.20979556,1.248889,0.22316106,0.18820779,0.73760015,0.4149067,86.760216,0.94010824,5.596357,4.4810686,0.843372,0.8745846,0.49196172,102.87302,1.1147017,6.635692,5.3132763,1.1857164
2006-04-19,1.2332996,0.68936026,145.28886,1.5677704,9.295996,7.4605994,1.654437,1.4033716,0.558956,117.805,1.2712,7.5375,6.0493,1.341472,1.1379,1.7890495,210.75897,2.2742395,13.484961,10.822497,2.3999598,2.0357594,0.008488604,0.004744757,0.010790713,0.06398285,0.051350113,0.011387224,0.009659182,0.13266999,0.07415669,15.629188,0.16865008,0.80256057,0.17797308,0.15096517,0.16530837,0.09240011,19.474154,0.21013999,1.2460119,0.22175656,0.18810439,0.7454498,0.41667366,87.81771,0.94761574,5.618828,4.5094495,0.8482473,0.87881184,0.49121717,103.52843,1.1171455,6.624044,5.3161964,1.1789016
2006-04-20,1.2306496,0.6925629,144.65671,1.5746776,9.29245,7.461182,1.6701491,1.4044789,0.562762,117.545,1.27955,7.55085,6.0628,1.357128,1.14125,1.77695,208.87158,2.2736962,13.417482,10.773293,2.4115486,2.0279443,0.00850738,0.00478763,0.010885618,0.06423795,0.051578544,0.011545604,0.009709048,0.13243543,0.074529625,15.5671215,0.16945775,0.8029295,0.17973183,0.15114193,0.1649403,0.092822134,19.387907,0.21104935,1.2454394,0.2238451,0.18823811,0.73685014,0.41467127,86.61305,0.9428366,5.5638447,4.467375,0.8409302,0.8762322,0.4931102,102.99671,1.1211829,6.6162977,5.3124204,1.1891593
2006-04-21,1.2338505,0.69231844,144.2803,1.5742083,9.32575,7.461649,1.6577324,1.4038134,0.561104,116.935,1.27585,7.55825,6.04745,1.343544,1.13775,1.7822008,208.40164,2.273821,13.470319,10.77777,2.3944652,2.027699,0.00855176,0.004798427,0.010910763,0.064636335,0.05171634,0.011489665,0.009729764,0.13230576,0.07423729,15.471173,0.1688023,0.8001124,0.1777586,0.15053087,0.16535895,0.09278356,19.336248,0.21097322,1.2498243,0.22216702,0.18813714,0.7443001,0.41762978,87.03474,0.94961536,5.6256065,4.5011177,0.8468275,0.8789277,0.49316984,102.77741,1.12138,6.643155,5.3152714,1.180878
2006-04-24,1.2366503,0.6938313,142.15915,1.5721536,9.339678,7.4608355,1.6633936,1.4086065,0.561057,114.955,1.2713,7.5524,6.0331,1.34508,1.13905,1.7823502,204.89008,2.2659018,13.461021,10.753098,2.3974037,2.030186,0.008699056,0.004880666,0.011059109,0.06569875,0.052482273,0.011700926,0.009908659,0.13240825,0.07428857,15.22099,0.1683306,0.79883224,0.17809969,0.15081961,0.16575226,0.09299646,19.054052,0.21072084,1.2518274,0.22295006,0.18880011,0.74345016,0.4171179,85.46332,0.94514817,5.614833,4.485309,0.8468269,0.87792456,0.4925657,100.92182,1.1161054,6.6304374,5.296607,1.1808788
2006-04-25,1.24045,0.69382215,142.38506,1.5744412,9.3293,7.4604383,1.6631359,1.4037552,0.559331,114.785,1.26925,7.5209,6.0143,1.340752,1.13165,1.7878501,205.21838,2.269229,13.446241,10.752666,2.3970637,2.0232205,0.00871194,0.004872858,0.01105763,0.06552163,0.05239622,0.011680551,0.009858866,0.13296281,0.07437022,15.262136,0.16876304,0.7996782,0.17827015,0.15046735,0.16627039,0.09300018,19.085348,0.2110387,1.250503,0.22292736,0.18815988,0.7458501,0.41717708,85.612404,0.94667023,5.6094637,4.485766,0.8440412,0.88366544,0.49426147,101.43154,1.1215924,6.6459594,5.314629,1.1847762
